Date,MMM,AXP,AMGN,AMZN,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PG,CRM,TRV,UNH,VZ,V,WMT
2021-01-08,118.68695068359375,116.42704010009766,212.06370544433594,159.13499450683594,129.26783752441406,209.89999389648438,179.953369140625,77.84310150146484,40.514251708984375,45.586299896240234,177.29159545898438,48.418949127197266,264.15020751953125,245.45901489257812,194.76104736328125,103.29236602783203,46.69291305541992,144.2473907470703,123.62322998046875,198.2551727294922,70.7007064819336,212.71359252929688,140.19898986816406,126.44418334960938,221.0586395263672,128.90304565429688,344.5152893066406,46.99870300292969,209.6509552001953,46.204917907714844
2021-01-11,117.67543029785156,115.73869323730469,211.24563598632812,155.7104949951172,126.26250457763672,206.7899932861328,179.5828399658203,78.28751373291016,40.78398513793945,44.800941467285156,177.68846130371094,48.959625244140625,267.56494140625,247.41107177734375,193.21241760253906,103.33255767822266,46.593467712402344,143.64349365234375,125.46820068359375,196.74899291992188,72.37815856933594,210.65057373046875,140.8695526123047,125.58783721923828,217.28538513183594,126.85391998291016,342.0123596191406,46.72224426269531,207.1598663330078,46.41289138793945
2021-01-12,118.60856628417969,116.27406311035156,210.37425231933594,156.04150390625,126.08628845214844,208.41000366210938,182.99176025390625,79.77462768554688,41.17060470581055,44.72061538696289,174.61273193359375,50.7729377746582,275.1958923339844,252.06317138671875,193.69464111328125,103.83885955810547,48.13031005859375,142.52586364746094,127.44039154052734,194.33360290527344,70.75179290771484,208.17108154296875,138.95361328125,124.85895538330078,214.56747436523438,129.6138153076172,338.8079528808594,46.55961227416992,203.2383575439453,46.94227600097656
2021-01-13,118.44474792480469,117.01979064941406,211.3968048095703,158.29449462890625,128.13226318359375,207.2100067138672,181.46331787109375,79.6977310180664,40.78398513793945,44.765254974365234,174.74169921875,49.932823181152344,275.86065673828125,249.9834442138672,191.96987915039062,101.99850463867188,51.48424530029297,142.30953979492188,127.5585708618164,194.78359985351562,70.11314392089844,209.53672790527344,137.028076171875,125.05026245117188,217.21568298339844,131.302978515625,336.59906005859375,46.39699172973633,203.71514892578125,46.463314056396484
2021-01-14,118.53732299804688,118.3391342163086,214.88246154785156,156.37350463867188,126.19398498535156,209.91000366210938,182.86209106445312,81.6121597290039,40.59517288208008,43.93526840209961,172.07273864746094,49.61674880981445,280.3499450683594,244.7748565673828,193.44427490234375,103.64596557617188,53.56349563598633,144.79721069335938,128.30384826660156,191.48654174804688,69.96841430664062,206.3211669921875,135.3612060546875,123.72016143798828,214.64710998535156,131.36761474609375,332.3232421875,46.380733489990234,196.4267578125,46.31206130981445
2021-01-15,117.92472839355469,116.7807846069336,218.28807067871094,155.21249389648438,124.4612808227539,204.32000732421875,180.28688049316406,78.70629119873047,40.846923828125,43.4622688293457,170.09832763671875,47.67033767700195,274.1032409667969,251.38815307617188,190.99618530273438,103.17984771728516,52.05378341674805,144.48171997070312,126.0044174194336,192.78150939941406,70.99872589111328,205.9627685546875,134.80557250976562,122.79086303710938,212.19796752929688,132.216796875,333.0532531738281,46.65719223022461,196.1640167236328,45.577842712402344
2021-01-19,120.46770477294922,121.17857360839844,220.760009765625,156.03799438476562,125.13672637939453,210.7100067138672,180.72457885742188,80.77459716796875,40.631134033203125,43.29269790649414,170.91189575195312,47.86996841430664,267.9019470214844,249.19894409179688,191.728759765625,103.68612670898438,52.4244270324707,146.71701049804688,125.45909881591797,192.02841186523438,70.83692932128906,209.6336212158203,133.41653442382812,121.71585083007812,215.80198669433594,132.4660186767578,333.8970947265625,46.388858795166016,196.2321319580078,45.183956146240234
2021-01-20,121.25131225585938,123.27230834960938,224.39682006835938,163.16900634765625,129.2482452392578,211.4499969482422,179.1227264404297,81.51815795898438,40.7660026550293,43.44441604614258,172.28111267089844,48.718406677246094,264.50537109375,250.21148681640625,192.95278930664062,104.53800964355469,53.039161682128906,146.35647583007812,123.57780456542969,196.1979522705078,70.2153549194336,217.28514099121094,136.7981719970703,120.19438934326172,222.45245361328125,133.85984802246094,332.6171569824219,46.55961227416992,200.4650421142578,45.85199737548828
2021-01-21,121.57181549072266,121.82868194580078,224.10337829589844,165.34950256347656,133.98631286621094,207.41000366210938,178.9830322265625,78.63793182373047,40.559200286865234,43.68537521362305,169.9395751953125,47.87828063964844,263.5036926269531,254.54434204101562,190.3099822998047,105.79972076416016,56.465415954589844,145.7705841064453,122.54166412353516,196.1061248779297,69.12540435791016,217.89535522460938,135.658203125,120.07616424560547,221.18804931640625,137.2751007080078,336.56109619140625,46.56774139404297,199.61846923828125,45.64401626586914
2021-01-22,120.4107437133789,120.59539794921875,225.41050720214844,164.6114959716797,136.13990783691406,205.83999633789062,178.75025939941406,78.39862060546875,40.253509521484375,43.27485275268555,171.42784118652344,47.82838439941406,263.5218505859375,259.0596008300781,187.546630859375,95.32022094726562,51.222076416015625,147.41104125976562,121.59642791748047,195.96835327148438,68.95509338378906,218.8445587158203,133.4931640625,119.15047454833984,224.7721710205078,134.61671447753906,329.498046875,46.730377197265625,196.58245849609375,46.110389709472656
2021-01-25,121.37236785888672,115.82474517822266,228.61160278320312,164.6999969482422,139.90878295898438,203.36000061035156,174.46636962890625,77.68924713134766,40.487274169921875,43.53365707397461,170.54481506347656,47.60379409790039,257.739501953125,260.0447998046875,187.19424438476562,95.2961196899414,50.11916732788086,149.6012420654297,120.07866668701172,195.93161010742188,69.09986114501953,222.31195068359375,131.76882934570312,121.20350646972656,224.92149353027344,135.09671020507812,329.7445373535156,47.502845764160156,195.5704345703125,46.06942367553711
2021-01-26,125.33291625976562,111.04452514648438,229.94537353515625,166.30650329589844,140.1437530517578,202.05999755859375,174.3452911376953,76.37305450439453,40.69407272338867,43.98882293701172,168.2330322265625,46.36442184448242,256.5739440917969,257.7825622558594,186.44314575195312,98.43836212158203,49.91123580932617,153.6571807861328,119.58787536621094,197.8051300048828,68.33350372314453,225.02391052246094,129.4218292236328,121.9825668334961,225.25997924804688,132.65065002441406,325.2886657714844,45.99855041503906,196.57272338867188,46.48221206665039
2021-01-27,132.9547119140625,109.07506561279297,223.24082946777344,161.62899780273438,139.06689453125,194.02999877929688,168.2174072265625,75.38162994384766,41.08967971801758,43.310546875,161.75413513183594,45.241485595703125,248.89739990234375,249.9834442138672,184.8852996826172,98.42229461669922,48.44671630859375,151.313720703125,116.20690155029297,190.1089630126953,65.62570190429688,225.57595825195312,125.51327514648438,117.66568756103516,223.78652954101562,128.76463317871094,315.6943054199219,44.82765579223633,189.72219848632812,45.32575607299805
2021-01-28,130.6539306640625,113.74057006835938,220.2976531982422,161.88099670410156,134.20162963867188,197.22999572753906,171.6724853515625,76.08245849609375,40.7660026550293,43.8638801574707,170.53489685058594,45.23316955566406,250.43634033203125,253.63217163085938,188.09373474121094,96.50157165527344,50.68870162963867,152.46743774414062,118.2518539428711,189.94363403320312,66.3494873046875,231.4163360595703,129.0577850341797,119.48042297363281,225.49893188476562,129.22613525390625,320.5863037109375,45.02280807495117,192.8847198486328,45.29738998413086
2021-01-29,125.12633514404297,111.1496810913086,214.6779327392578,160.30999755859375,129.17970275878906,194.19000244140625,170.27554321289062,72.817626953125,40.082672119140625,42.97142028808594,166.85391235351562,43.17030715942383,246.9305419921875,247.03707885742188,181.1667938232422,95.7220458984375,50.18244171142578,147.03245544433594,116.94308471679688,190.88038635253906,65.62570190429688,224.66552734375,127.97528839111328,117.50984191894531,224.56307983398438,125.8108901977539,316.2536315917969,44.5186653137207,188.0484619140625,44.2701301574707
2021-02-01,124.4425048828125,111.88582611083984,213.78872680664062,167.1439971923828,131.3137664794922,195.83999633789062,172.02638244628906,73.85179138183594,40.819950103759766,43.26592254638672,169.63201904296875,43.87733459472656,250.1723175048828,246.35293579101562,181.34298706054688,96.87124633789062,51.24919509887695,146.6539306640625,117.80650329589844,190.9630584716797,65.87265014648438,232.1136932373047,130.0061798095703,118.2064208984375,227.4502716064453,127.5738754272461,316.6518859863281,44.136497497558594,193.02096557617188,43.88569259643555
2021-02-02,124.67042541503906,115.39451599121094,213.84207153320312,169.0,132.14588928222656,200.94000244140625,179.27171325683594,74.4073257446289,41.20656967163086,43.69430160522461,175.57513427734375,45.424476623535156,261.3182067871094,248.25942993164062,185.57147216796875,95.98725128173828,52.433467864990234,145.33795166015625,121.43287658691406,192.64373779296875,66.22176361083984,231.9781036376953,133.7230682373047,118.04144287109375,233.16490173339844,129.0692138671875,321.126708984375,44.315391540527344,197.1565399169922,44.358360290527344
2021-02-03,124.99810028076172,115.14594268798828,210.8099365234375,165.62649536132812,131.11801147460938,207.38999938964844,178.29388427734375,76.03118133544922,41.152618408203125,43.52473831176758,175.0492706298828,46.04001235961914,262.7569885253906,250.09295654296875,184.66275024414062,95.73007202148438,52.14418029785156,144.66195678710938,122.82340240478516,191.67942810058594,65.8386001586914,235.35838317871094,132.80345153808594,118.18809509277344,233.7821807861328,127.98927307128906,320.3397521972656,44.55119323730469,195.940185546875,44.49385452270508
2021-02-04,126.15203857421875,119.40989685058594,210.9344482421875,166.5500030517578,134.49530029296875,210.63999938964844,178.48019409179688,76.06537628173828,42.48331832885742,43.738922119140625,178.8195343017578,46.863494873046875,267.4920654296875,254.33450317382812,186.00732421875,97.25699615478516,53.47024917602539,146.00498962402344,125.64996337890625,193.8101043701172,64.74012756347656,234.3994903564453,134.71937561035156,118.26142120361328,236.92819213867188,132.8537139892578,312.2149658203125,44.83578872680664,203.6177978515625,44.91295623779297
2021-02-05,127.51258850097656,120.72921752929688,210.13417053222656,167.6074981689453,134.0786590576172,207.92999267578125,179.73739624023438,76.28759765625,43.229583740234375,44.31009292602539,179.7422637939453,47.61211395263672,267.26446533203125,254.3710174560547,188.1678924560547,97.87580871582031,52.91544723510742,148.22219848632812,125.4045639038086,195.233642578125,64.5442886352539,234.58349609375,139.01109313964844,118.75635528564453,237.83416748046875,133.6936492919922,307.6547546386719,44.98214340209961,203.15077209472656,45.48960494995117
2021-02-08,128.75918579101562,122.36408996582031,211.24563598632812,166.14700317382812,134.2257080078125,211.9499969482422,183.88160705566406,78.1849365234375,44.00282287597656,44.55104446411133,188.51307678222656,47.703609466552734,273.3200378417969,255.4383087158203,189.03961181640625,99.33843994140625,53.80677032470703,148.64584350585938,127.36772918701172,194.31520080566406,63.89714813232422,234.8450469970703,137.38253784179688,118.38973236083984,237.8739776611328,134.94900512695312,307.4936218261719,44.76259994506836,201.32135009765625,45.70074462890625
2021-02-09,128.88735961914062,121.11164855957031,210.42755126953125,165.25,133.34336853027344,215.1199951171875,183.72328186035156,77.74053192138672,43.60721206665039,44.35471725463867,186.73709106445312,47.07975769042969,273.6023254394531,252.4645538330078,187.3333740234375,99.43616485595703,53.46115493774414,149.86260986328125,126.85871887207031,198.35621643066406,63.89714813232422,236.10414123535156,135.83062744140625,117.93146514892578,235.65383911132812,135.8351593017578,312.5088195800781,44.72194290161133,200.96133422851562,45.952823638916016
2021-02-10,128.9871063232422,122.59352111816406,212.03704833984375,164.32899475097656,132.73548889160156,211.9199981689453,184.13307189941406,79.07379913330078,42.47432327270508,44.265464782714844,188.14598083496094,47.96977996826172,277.0808410644531,254.21597290039062,187.4631805419922,99.5501708984375,53.53391647338867,150.3493194580078,126.9314956665039,196.90509033203125,63.76942825317383,235.1840057373047,136.4724578857422,117.5190200805664,235.6737518310547,134.69976806640625,316.0829772949219,44.68942642211914,200.88348388671875,45.41713333129883
2021-02-11,127.2706069946289,122.66999816894531,210.54998779296875,163.10650634765625,132.48057556152344,210.66000366210938,184.71974182128906,78.64647674560547,42.780025482177734,44.89018249511719,189.4159698486328,47.96977996826172,275.2961120605469,252.7290802001953,187.4817352294922,98.467041015625,55.171043395996094,149.67333984375,126.57703399658203,196.78573608398438,63.641685485839844,236.80152893066406,137.50706481933594,117.61981964111328,240.1737823486328,135.07826232910156,315.7701721191406,44.396697998046875,205.30812072753906,45.382469177246094
2021-02-12,128.34071350097656,123.92243194580078,212.49388122558594,163.885498046875,132.71591186523438,210.97999572753906,184.3844757080078,79.0994644165039,42.519283294677734,45.23823165893555,186.20132446289062,48.369041442871094,278.9386291503906,253.13958740234375,188.7706756591797,98.37745666503906,56.216983795166016,150.1420440673828,128.37657165527344,196.4459228515625,63.86308288574219,237.28579711914062,136.146728515625,116.96910095214844,239.3076171875,134.7274627685547,311.1910095214844,44.071449279785156,204.62594604492188,45.524269104003906
2021-02-16,126.85407257080078,124.93585205078125,208.57920837402344,163.44749450683594,130.5786590576172,217.17999267578125,188.47280883789062,80.72026824951172,41.81797409057617,44.86341094970703,184.8916473388672,48.86812973022461,284.0743408203125,251.20579528808594,188.65011596679688,97.78295135498047,56.8172607421875,148.78102111816406,131.46664428710938,197.48373413085938,63.224456787109375,236.03631591796875,135.75393676757812,117.24406433105469,247.49130249023438,136.07513427734375,307.7590026855469,44.03079605102539,202.61822509765625,45.89925765991211
2021-02-17,126.86842346191406,122.90902709960938,211.0605926513672,165.4320068359375,128.27468872070312,215.52000427246094,188.3983154296875,83.13849639892578,41.584205627441406,44.73847198486328,184.98094177246094,48.69344711303711,284.78466796875,256.2501525878906,187.22206115722656,97.70153045654297,56.25334930419922,149.3128204345703,131.87567138671875,196.03262329101562,64.32291412353516,237.06536865234375,137.93820190429688,117.7389907836914,246.56539916992188,137.02587890625,309.8826599121094,46.34007263183594,202.23814392089844,46.384525299072266
2021-02-18,128.82191467285156,122.84209442138672,208.301513671875,166.4114990234375,127.1668701171875,208.47999572753906,186.18185424804688,82.3410873413086,41.66511917114258,45.309635162353516,181.56785583496094,47.87828063964844,282.198486328125,258.193115234375,188.7243194580078,98.32044982910156,56.03507614135742,149.38494873046875,132.32098388671875,197.85104370117188,64.21220397949219,236.66734313964844,138.99192810058594,118.71969604492188,245.9182891845703,136.32437133789062,311.3521728515625,46.33193588256836,204.03138732910156,43.37835693359375
2021-02-19,126.7894287109375,125.92057037353516,207.54905700683594,162.4949951171875,127.3237075805664,217.47000122070312,195.48538208007812,83.03447723388672,41.07170104980469,44.72061538696289,182.2127685546875,50.23227310180664,287.4072570800781,255.0825653076172,188.76138305664062,96.90341186523438,57.30839157104492,146.8972625732422,134.52955627441406,194.92140197753906,63.27554702758789,233.9297332763672,136.05096435546875,116.51081848144531,245.4702606201172,134.6813507080078,307.7210998535156,45.90098571777344,199.5287628173828,43.5926399230957
2021-02-22,126.48777770996094,129.9741973876953,207.35194396972656,159.03700256347656,123.52960205078125,212.8800048828125,203.0753173828125,85.27936553955078,40.846923828125,45.1846923828125,190.25930786132812,51.97072982788086,288.5454406738281,251.62539672851562,188.8170166015625,98.42632293701172,55.216514587402344,146.80654907226562,135.79286193847656,194.7560272216797,63.80349349975586,227.658447265625,130.92579650878906,116.0158920288086,239.88507080078125,136.49050903320312,310.6221923828125,45.90098571777344,203.027587890625,43.3878173828125
2021-02-23,126.52368927001953,130.92066955566406,208.2388153076172,159.72500610351562,123.39234924316406,212.1199951171875,205.04962158203125,86.3541259765625,40.91884994506836,45.1043701171875,195.54759216308594,51.67127990722656,290.67626953125,243.77145385742188,190.13380432128906,98.30416870117188,55.58940887451172,145.5096435546875,136.88348388671875,194.0764617919922,63.47140121459961,226.4547576904297,130.4085235595703,116.87743377685547,234.59854125976562,137.83815002441406,312.39501953125,46.37260055541992,206.72129821777344,42.68825912475586
2021-02-24,127.57225799560547,133.7410125732422,206.02618408203125,157.97650146484375,122.8923568725586,229.33999633789062,207.1822967529297,89.54376220703125,41.12565612792969,45.25608825683594,195.96429443359375,52.977203369140625,301.0846252441406,237.1399383544922,195.68832397460938,100.3401107788086,57.47210693359375,147.4595489501953,139.2919921875,195.86734008789062,63.4969367980957,227.6973114013672,129.9486541748047,117.00576782226562,239.40719604492188,139.34274291992188,314.9548034667969,46.445777893066406,213.85531616210938,41.97610855102539
2021-02-25,128.38380432128906,131.05453491210938,203.81350708007812,152.85800170898438,118.61782836914062,216.4499969482422,206.57696533203125,88.71168518066406,40.92784118652344,44.774166107177734,189.4853973388672,51.59789276123047,298.4620361328125,232.8343963623047,190.74256896972656,99.73749542236328,54.93456268310547,147.61375427246094,137.40151977539062,193.73666381835938,63.53951644897461,222.29978942871094,129.8433074951172,116.0158920288086,230.05870056152344,136.61048889160156,311.7882995605469,45.9416389465332,208.31961059570312,41.57906723022461
2021-02-26,125.72648620605469,129.3144989013672,201.4844512939453,154.64649963378906,118.88253021240234,212.00999450683594,201.0451202392578,86.6748275756836,40.343406677246094,43.7210807800293,187.56057739257812,49.88217544555664,290.9222106933594,235.653076171875,188.4699249267578,96.85456085205078,55.28017807006836,143.7139129638672,133.75698852539062,190.48397827148438,61.83650588989258,225.5906982421875,129.37774658203125,113.2204360961914,215.54312133789062,134.3029022216797,314.9642333984375,44.965885162353516,206.99417114257812,40.93939208984375
